Serial Number:20467368 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2019-09-24 12:26:07,78.64,76, , , , 
2019-09-24 13:26:07,80.26,100, , , , 
2019-09-24 14:26:07,83.27,149, , , , 
2019-09-24 15:26:07,84.51,267, , , , 
2019-09-24 16:26:07,83.73,139, , , , 
2019-09-24 17:26:07,82.81,248, , , , 
2019-09-24 18:26:07,72.77,16, , , , 
2019-09-24 19:26:07,66.20,0, , , , 
2019-09-24 20:26:07,64.43,0, , , , 
2019-09-24 21:26:07,60.26,0, , , , 
2019-09-24 22:26:07,57.63,0, , , , 
2019-09-24 23:26:07,53.93,0, , , , 
2019-09-25 00:26:07,51.84,0, , , , 
2019-09-25 01:26:07,49.91,0, , , , 
2019-09-25 02:26:07,48.44,0, , , , 
2019-09-25 03:26:07,46.59,0, , , , 
2019-09-25 04:26:07,44.74,0, , , , 
2019-09-25 05:26:07,46.28,0, , , , 
2019-09-25 06:26:07,50.37,0, , , , 
2019-09-25 07:26:07,52.07,29, , , , 
2019-09-25 08:26:07,62.03,260, , , , 
2019-09-25 09:26:07,64.04,128, , , , 
2019-09-25 10:26:07,65.74,475, , , , 
2019-09-25 11:26:07,66.98,89, , , , 
2019-09-25 12:26:07,68.13,71, , , , 
2019-09-25 13:26:07,71.76,84, , , , 
2019-09-25 14:26:07,77.17,151, , , , 
2019-09-25 15:26:07,79.10,364, , , , 
2019-09-25 16:26:07,75.86,97, , , , 
2019-09-25 17:26:07,75.32,246, , , , 
2019-09-25 18:26:07,68.44,15, , , , 
2019-09-25 19:26:07,62.88,0, , , , 
2019-09-25 20:26:07,58.25,0, , , , 
2019-09-25 21:26:07,55.70,0, , , , 
2019-09-25 22:26:07,53.31,0, , , , 
2019-09-25 23:26:07,52.61,0, , , , 
2019-09-26 00:26:07,54.47,0, , , , 
2019-09-26 01:26:07,51.92,0, , , , 
2019-09-26 02:26:07,48.98,0, , , , 
2019-09-26 03:26:07,46.51,0, , , , 
2019-09-26 04:26:07,43.50,0, , , , 
2019-09-26 05:26:07,41.57,0, , , , 
2019-09-26 06:26:07,40.57,0, , , , 
2019-09-26 07:26:07,40.41,32, , , , 
2019-09-26 08:26:07,48.98,148, , , , 
2019-09-26 09:26:07,53.62,127, , , , 
2019-09-26 10:26:07,60.26,572, , , , 
2019-09-26 11:26:07,61.96,99, , , , 
2019-09-26 12:26:07,64.27,97, , , , 
2019-09-26 13:26:07,67.98,113, , , , 
2019-09-26 14:26:07,72.61,167, , , , 
2019-09-26 15:26:07,79.64,468, , , , 
2019-09-26 16:26:07,80.10,133, , , , 
2019-09-26 17:26:07,84.74,185, , , , 
2019-09-26 18:26:07,79.95,14, , , , 
2019-09-26 19:26:07,72.23,0, , , , 
2019-09-26 20:26:07,77.32,0, , , , 
2019-09-26 21:26:07,76.40,0, , , , 
2019-09-26 22:26:07,74.70,0, , , , 
2019-09-26 23:26:07,69.68,0, , , , 
2019-09-27 00:26:07,61.96,0, , , , 
2019-09-27 01:26:07,56.63,0, , , , 
2019-09-27 02:26:07,55.24,0, , , , 
2019-09-27 03:26:07,59.33,0, , , , 
2019-09-27 04:26:07,53.08,0, , , , 
2019-09-27 05:26:07,49.45,0, , , , 
2019-09-27 06:26:07,46.59,0, , , , 
2019-09-27 07:26:07,46.67,41, , , , 
2019-09-27 08:26:07,55.08,69, , , , 
2019-09-27 09:26:07,60.26,79, , , , 
2019-09-27 10:26:07,59.10,424, , , , 
2019-09-27 11:26:07,61.96,94, , , , 
2019-09-27 12:26:07,65.97,120, , , , 
2019-09-27 13:26:07,66.59,69, , , , 
2019-09-27 14:26:07,71.69,175, , , , 
2019-09-27 15:26:07,69.76,309, , , , 
2019-09-27 16:26:07,66.28,65, , , , 
2019-09-27 17:26:07,63.58,23, , , , 
2019-09-27 18:26:07,60.49,1, , , , 
2019-09-27 19:26:07,55.39,0, , , , 
2019-09-27 20:26:07,52.46,0, , , , 
2019-09-27 21:26:07,52.07,0, , , , 
2019-09-27 22:26:07,51.61,0, , , , 
2019-09-27 23:26:07,51.45,0, , , , 
2019-09-28 00:26:07,50.84,0, , , , 
2019-09-28 01:26:07,50.30,0, , , , 
2019-09-28 02:26:07,49.22,0, , , , 
2019-09-28 03:26:07,48.83,0, , , , 
2019-09-28 04:26:07,48.29,0, , , , 
2019-09-28 05:26:07,47.75,0, , , , 
2019-09-28 06:26:07,47.44,0, , , , 
2019-09-28 07:26:07,47.44,16, , , , 
2019-09-28 08:26:07,48.98,31, , , , 
2019-09-28 09:26:07,53.23,135, , , , 
2019-09-28 10:26:07,54.62,164, , , , 
2019-09-28 11:26:07,57.71,96, , , , 
2019-09-28 12:26:07,59.95,80, , , , 
2019-09-28 13:26:07,62.73,125, , , , 
2019-09-28 14:26:07,66.44,146, , , , 
2019-09-28 15:26:07,69.22,159, , , , 
2019-09-28 16:26:07,69.60,132, , , , 
2019-09-28 17:26:07,71.61,488, , , , 
2019-09-28 18:26:07,64.27,9, , , , 
2019-09-28 19:26:07,59.72,0, , , , 
2019-09-28 20:26:07,56.24,0, , , , 
2019-09-28 21:26:07,54.70,0, , , , 
2019-09-28 22:26:07,51.76,0, , , , 
2019-09-28 23:26:07,49.91,0, , , , 
2019-09-29 00:26:07,48.29,0, , , , 
2019-09-29 01:26:07,46.36,0, , , , 
2019-09-29 02:26:07,45.66,0, , , , 
2019-09-29 03:26:07,44.20,0, , , , 
2019-09-29 04:26:07,44.74,0, , , , 
2019-09-29 05:26:07,47.21,0, , , , 
2019-09-29 06:26:07,48.52,0, , , , 
2019-09-29 07:26:07,48.67,10, , , , 
2019-09-29 08:26:07,49.29,103, , , , 
2019-09-29 09:26:07,55.78,124, , , , 
2019-09-29 10:26:07,65.51,"2,054", , , , 
2019-09-29 11:26:07,65.66,88, , , , 
2019-09-29 12:26:07,68.06,74, , , , 
2019-09-29 13:26:07,71.45,89, , , , 
2019-09-29 14:26:07,77.32,216, , , , 
2019-09-29 15:26:07,85.43,158, , , , 
2019-09-29 16:26:07,86.59,189, , , , 
2019-09-29 17:26:07,87.13,162, , , , 
2019-09-29 18:26:07,79.56,10, , , , 
2019-09-29 19:26:07,75.01,0, , , , 
2019-09-29 20:26:07,65.74,0, , , , 
2019-09-29 21:26:07,66.36,0, , , , 
2019-09-29 22:26:07,67.36,0, , , , 
2019-09-29 23:26:07,61.49,0, , , , 
2019-09-30 00:26:07,61.80,0, , , , 
2019-09-30 01:26:07,58.02,0, , , , 
2019-09-30 02:26:07,54.85,0, , , , 
2019-09-30 03:26:07,52.38,0, , , , 
2019-09-30 04:26:07,49.37,0, , , , 
2019-09-30 05:26:07,48.52,0, , , , 
2019-09-30 06:26:07,47.28,0, , , , 
2019-09-30 07:26:07,47.75,32, , , , 
2019-09-30 08:26:07,54.85,209, , , , 
2019-09-30 09:26:07,60.03,129, , , , 
2019-09-30 10:26:07,65.97,696, , , , 
2019-09-30 11:26:07,63.42,89, , , , 
2019-09-30 12:26:07,64.20,74, , , , 
2019-09-30 13:26:07,66.67,73, , , , 
2019-09-30 14:26:07,65.05,91, , , , 
2019-09-30 15:26:07,69.76,227, , , , 
2019-09-30 16:26:07,72.77,149, , , , 
2019-09-30 17:26:07,72.69,107, , , , 
2019-09-30 18:26:07,63.66,5, , , , 
2019-09-30 19:26:07,60.95,0, , , , 
2019-09-30 20:26:07,57.79,0, , , , 
2019-09-30 21:26:07,55.16,0, , , , 
2019-09-30 22:26:07,53.77,0, , , , 
2019-09-30 23:26:07,53.00,0, , , , 
2019-10-01 00:26:07,51.84,0, , , , 
2019-10-01 01:26:07,51.30,0, , , , 
2019-10-01 02:26:07,51.30,0, , , , 
2019-10-01 03:26:07,50.84,0, , , , 
2019-10-01 04:26:07,50.53,0, , , , 
2019-10-01 05:26:07,50.45,0, , , , 
2019-10-01 06:26:07,50.53,0, , , , 
2019-10-01 07:26:07,48.06,2, , , , 
2019-10-01 08:26:07,47.75,17, , , , 
2019-10-01 09:26:07,47.59,45, , , , 
2019-10-01 10:26:07,48.37,56, , , , 
2019-10-01 11:26:07,47.90,56, , , , 
2019-10-01 12:26:07,48.52,32, , , , 
2019-10-01 13:26:07,48.29,34, , , , 
2019-10-01 14:26:07,48.37,23, , , , 
2019-10-01 15:26:07,47.98,17, , , , 
2019-10-01 16:26:07,47.67,10, , , , 
2019-10-01 17:26:07,47.59,6, , , , 
2019-10-01 18:26:07,46.51,1, , , , 
2019-10-01 19:26:07,46.13,0, , , , 
2019-10-01 20:26:07,45.97,0, , , , 
2019-10-01 21:26:07,45.35,0, , , , 
2019-10-01 22:26:07,44.58,0, , , , 
2019-10-01 23:26:07,43.81,0, , , , 
2019-10-02 00:26:07,42.73,0, , , , 
2019-10-02 01:26:07,42.42,0, , , , 
2019-10-02 02:26:07,41.88,0, , , , 
2019-10-02 03:26:07,41.80,0, , , , 
2019-10-02 04:26:07,41.57,0, , , , 
2019-10-02 05:26:07,41.49,0, , , , 
2019-10-02 06:26:07,41.11,0, , , , 
2019-10-02 07:26:07,41.03,7, , , , 
2019-10-02 08:26:07,42.11,32, , , , 
2019-10-02 09:26:07,44.97,90, , , , 
2019-10-02 10:26:07,44.97,74, , , , 
2019-10-02 11:26:07,47.44,133, , , , 
2019-10-02 12:26:07,49.52,133, , , , 
2019-10-02 13:26:07,52.69,109, , , , 
2019-10-02 14:26:07,57.48,319, , , , 
2019-10-02 15:26:07,60.64,235, , , , 
2019-10-02 16:26:07,63.11,133, , , , 
2019-10-02 17:26:07,62.57,176, , , , 
2019-10-02 18:26:07,55.78,9, , , , 
2019-10-02 19:26:07,51.69,0, , , , 
2019-10-02 20:26:07,48.91,0, , , , 
2019-10-02 21:26:07,49.37,0, , , , 
2019-10-02 22:26:07,49.68,0, , , , 
2019-10-02 23:26:07,48.67,0, , , , 
2019-10-03 00:26:07,47.90,0, , , , 
2019-10-03 01:26:07,47.83,0, , , , 
2019-10-03 02:26:07,47.05,0, , , , 
2019-10-03 03:26:07,46.13,0, , , , 
2019-10-03 04:26:07,46.13,0, , , , 
2019-10-03 05:26:07,46.28,0, , , , 
2019-10-03 06:26:07,45.05,0, , , , 
2019-10-03 07:26:07,44.35,4, , , , 
2019-10-03 08:26:07,45.66,47, , , , 
2019-10-03 09:26:07,48.83,117, , , , 
2019-10-03 10:26:07,53.85,760, , , , 
2019-10-03 11:26:07,55.70,136, , , , 
2019-10-03 12:26:07,56.09,95, , , , 
2019-10-03 13:26:07,57.63,93, , , , 
2019-10-03 14:26:07,61.34,186, , , , 
2019-10-03 15:26:07,63.66,197, , , , 
2019-10-03 16:26:07,64.50,133, , , , 
2019-10-03 17:26:07,65.05,224, , , , 
2019-10-03 18:26:07,58.48,8, , , , 
2019-10-03 19:26:07,53.31,0, , , , 
2019-10-03 20:26:07,49.60,0, , , , 
2019-10-03 21:26:07,48.13,0, , , , 
2019-10-03 22:26:07,46.90,0, , , , 
2019-10-03 23:26:07,46.20,0, , , , 
2019-10-04 00:26:07,44.50,0, , , , 
2019-10-04 01:26:07,42.27,0, , , , 
2019-10-04 02:26:07,39.95,0, , , , 
2019-10-04 03:26:07,38.64,0, , , , 
2019-10-04 04:26:07,37.17,0, , , , 
2019-10-04 05:26:07,36.40,0, , , , 
2019-10-04 06:26:07,35.78,0, , , , 
2019-10-04 07:26:07,35.70,25, , , , 
2019-10-04 08:26:07,43.89,111, , , , 
2019-10-04 09:26:07,49.22,535, , , , 
2019-10-04 10:26:07,55.70,348, , , , 
2019-10-04 11:26:07,56.32,90, , , , 
2019-10-04 12:26:07,59.33,80, , , , 
2019-10-04 13:26:07,62.42,103, , , , 
2019-10-04 14:26:07,64.89,165, , , , 
2019-10-04 15:26:07,62.96,55, , , , 
2019-10-04 16:26:07,66.13,165, , , , 
2019-10-04 17:26:07,68.13,100, , , , 
2019-10-04 18:26:07,60.34,7, , , , 
2019-10-04 19:26:07,54.31,0, , , , 
2019-10-04 20:26:07,50.14,0, , , , 
2019-10-04 21:26:07,60.26,0, , , , 
2019-10-04 22:26:07,61.18,0, , , , 
2019-10-04 23:26:07,62.65,0, , , , 
2019-10-05 00:26:07,58.95,0, , , , 
2019-10-05 01:26:07,55.78,0, , , , 
2019-10-05 02:26:07,54.00,0, , , , 
2019-10-05 03:26:07,52.84,0, , , , 
2019-10-05 04:26:07,51.38,0, , , , 
2019-10-05 05:26:07,51.76,0, , , , 
2019-10-05 06:26:07,51.53,0, , , , 
2019-10-05 07:26:07,51.84,27, , , , 
2019-10-05 08:26:07,52.07,42, , , , 
2019-10-05 09:26:07,56.09,170, , , , 
2019-10-05 10:26:07,60.10,193, , , , 
2019-10-05 11:26:07,57.86,100, , , , 
2019-10-05 12:26:07,59.02,157, , , , 
2019-10-05 13:26:07,60.34,130, , , , 
2019-10-05 14:26:07,63.66,198, , , , 
2019-10-05 15:26:07,66.67,214, , , , 
2019-10-05 16:26:07,68.67,165, , , , 
2019-10-05 17:26:07,63.73,114, , , , 
2019-10-05 18:26:07,58.33,8, , , , 
2019-10-05 19:26:07,52.30,0, , , , 
2019-10-05 20:26:07,50.53,0, , , , 
2019-10-05 21:26:07,47.59,0, , , , 
2019-10-05 22:26:07,45.89,0, , , , 
2019-10-05 23:26:07,44.58,0, , , , 
2019-10-06 00:26:07,41.65,0, , , , 
2019-10-06 01:26:07,39.18,0, , , , 
2019-10-06 02:26:07,40.95,0, , , , 
2019-10-06 03:26:07,42.81,0, , , , 
2019-10-06 04:26:07,43.96,0, , , , 
2019-10-06 05:26:07,42.96,0, , , , 
2019-10-06 06:26:07,41.42,0, , , , 
2019-10-06 07:26:07,39.10,16, , , , 
2019-10-06 08:26:07,45.74,131, , , , 
2019-10-06 09:26:07,51.38,205, , , , 
2019-10-06 10:26:07,52.92,159, , , , 
2019-10-06 11:26:07,54.23,108, , , , 
2019-10-06 12:26:07,54.85,81, , , , 
2019-10-06 13:26:07,56.94,96, , , , 
2019-10-06 14:26:07,60.88,464, , , , 
2019-10-06 15:26:07,63.04,180, , , , 
2019-10-06 16:26:07,63.96,159, , , , 
2019-10-06 17:26:07,63.04,110, , , , 
2019-10-06 18:26:07,54.93,7, , , , 
2019-10-06 19:26:07,48.91,0, , , , 
2019-10-06 20:26:07,44.12,0, , , , 
2019-10-06 21:26:07,40.41,0, , , , 
2019-10-06 22:26:07,38.94,0, , , , 
2019-10-06 23:26:07,37.25,0, , , , 
2019-10-07 00:26:07,36.94,0, , , , 
2019-10-07 01:26:07,37.25,0, , , , 
2019-10-07 02:26:07,36.55,0, , , , 
2019-10-07 03:26:07,35.24,0, , , , 
2019-10-07 04:26:07,33.69,0, , , , 
2019-10-07 05:26:07,31.76,0, , , , 
2019-10-07 06:26:07,30.91,0, , , , 
2019-10-07 07:26:07,32.07,23, , , , 
2019-10-07 08:26:07,40.95,270, , , , 
2019-10-07 09:26:07,52.77,158, , , , 
2019-10-07 10:26:07,57.63,155, , , , 
2019-10-07 11:26:07,59.33,90, , , , 
2019-10-07 12:26:07,63.50,76, , , , 
2019-10-07 13:26:07,67.75,94, , , , 
2019-10-07 14:26:07,71.84,529, , , , 
2019-10-07 15:26:07,74.85,181, , , , 
2019-10-07 16:26:07,76.24,154, , , , 
2019-10-07 17:26:07,76.86,123, , , , 
2019-10-07 18:26:07,62.34,6, , , , 
2019-10-07 19:26:07,53.31,0, , , , 
2019-10-07 20:26:07,50.06,0, , , , 
2019-10-07 21:26:07,46.82,0, , , , 
2019-10-07 22:26:07,46.28,0, , , , 
2019-10-07 23:26:07,43.73,0, , , , 
2019-10-08 00:26:07,42.81,0, , , , 
2019-10-08 01:26:07,40.03,0, , , , 
2019-10-08 02:26:07,37.79,0, , , , 
2019-10-08 03:26:07,35.86,0, , , , 
2019-10-08 04:26:07,36.01,0, , , , 
2019-10-08 05:26:07,38.33,0, , , , 
2019-10-08 06:26:07,39.56,0, , , , 
2019-10-08 07:26:07,41.18,8, , , , 
2019-10-08 08:26:07,48.13,42, , , , 
2019-10-08 09:26:07,52.07,50, , , , 
2019-10-08 10:26:07,57.17,92, , , , 
2019-10-08 11:26:07,67.75,170, , , , 
2019-10-08 12:26:07,73.23,123, , , , 
2019-10-08 13:26:07,74.54,112, , , , 
2019-10-08 14:26:07,78.64,396, , , , 
2019-10-08 15:26:07,78.64,203, , , , 
2019-10-08 16:26:07,78.87,171, , , , 
2019-10-08 17:26:07,70.68,26, , , , 
2019-10-08 18:26:07,63.50,5, , , , 
2019-10-08 19:26:07,56.63,0, , , , 
2019-10-08 20:26:07,54.16,0, , , , 
2019-10-08 21:26:07,53.69,0, , , , 
2019-10-08 22:26:07,52.77,0, , , , 
2019-10-08 23:26:07,54.62,0, , , , 
2019-10-09 00:26:07,52.30,0, , , , 
2019-10-09 01:26:07,53.93,0, , , , 
2019-10-09 02:26:07,53.85,0, , , , 
2019-10-09 03:26:07,50.53,0, , , , 
2019-10-09 04:26:07,49.91,0, , , , 
2019-10-09 05:26:07,46.59,0, , , , 
2019-10-09 06:26:07,43.11,0, , , , 
2019-10-09 07:26:07,44.74,5, , , , 
2019-10-09 08:26:07,48.13,35, , , , 
2019-10-09 09:26:07,56.86,136, , , , 
2019-10-09 10:26:07,71.45,370, , , , 
2019-10-09 11:26:07,70.53,108, , , , 
2019-10-09 12:26:07,72.77,87, , , , 
2019-10-09 13:26:07,75.78,100, , , , 
2019-10-09 14:26:07,77.40,91, , , , 
2019-10-09 15:26:07,73.69,62, , , , 
2019-10-09 16:26:07,71.45,54, , , , 
2019-10-09 17:26:07,60.49,20, , , , 
2019-10-09 18:26:07,52.46,1, , , , 
2019-10-09 19:26:07,46.59,0, , , , 
2019-10-09 20:26:07,41.18,0, , , , 
2019-10-09 21:26:07,35.62,0, , , , 
2019-10-09 22:26:07,32.46,0, , , , 
2019-10-09 23:26:07,31.38,0, , , , 
2019-10-10 00:26:07,29.45,0, , , , 
2019-10-10 01:26:07,28.60,0, , , , 
2019-10-10 02:26:07,27.83,0, , , , 
2019-10-10 03:26:07,26.59,0, , , , 
2019-10-10 04:26:07,25.12,0, , , , 
2019-10-10 05:26:07,24.27,0, , , , 
2019-10-10 06:26:07,22.81,0, , , , 
2019-10-10 07:26:07,22.81,2, , , , 
2019-10-10 08:26:07,22.27,15, , , , 
2019-10-10 09:26:07,22.50,47, , , , 
2019-10-10 10:26:07,23.11,96, , , , 
2019-10-10 11:26:07,23.73,106, , , , 
2019-10-10 12:26:07,23.96,84, , , , 
2019-10-10 13:26:07,25.51,150, , , , 
2019-10-10 14:26:07,27.75,192, , , , 
2019-10-10 15:26:07,28.21,95, , , , 
2019-10-10 16:26:07,28.06,79, , , , 
2019-10-10 17:26:07,27.52,34, , , , 
2019-10-10 18:26:07,26.36,2, , , , 
2019-10-10 19:26:07,24.58,0, , , , 
2019-10-10 20:26:07,22.96,0, , , , 
2019-10-10 21:26:07,21.26,0, , , , 
2019-10-10 22:26:07,20.41,0, , , , 
2019-10-10 23:26:07,19.33,0, , , , 
2019-10-11 00:26:07,18.79,0, , , , 
2019-10-11 01:26:07,20.33,0, , , , 
2019-10-11 02:26:07,21.57,0, , , , 
2019-10-11 03:26:07,19.64,0, , , , 
2019-10-11 04:26:07,17.48,0, , , , 
2019-10-11 05:26:07,16.09,0, , , , 
2019-10-11 06:26:07,15.55,0, , , , 
2019-10-11 07:26:07,15.01,16, , , , 
2019-10-11 08:26:07,21.72,87, , , , 
2019-10-11 09:26:07,30.14,132, , , , 
2019-10-11 10:26:07,36.32,"1,697", , , , 
2019-10-11 11:26:07,33.93,87, , , , 
2019-10-11 12:26:07,34.08,64, , , , 
2019-10-11 13:26:07,40.33,101, , , , 
2019-10-11 14:26:07,47.90,189, , , , 
2019-10-11 15:26:07,52.61,189, , , , 
2019-10-11 16:26:07,57.25,332, , , , 
2019-10-11 17:26:07,58.10,341, , , , 
2019-10-11 18:26:07,44.58,5, , , , 
2019-10-11 19:26:07,36.47,0, , , , 
2019-10-11 20:26:07,35.39,0, , , , 
2019-10-11 21:26:07,37.79,0, , , , 
2019-10-11 22:26:07,33.69,0, , , , 
2019-10-11 23:26:07,29.99,0, , , , 
2019-10-12 00:26:07,27.90,0, , , , 
2019-10-12 01:26:07,26.90,0, , , , 
2019-10-12 02:26:07,26.13,0, , , , 
2019-10-12 03:26:07,27.28,0, , , , 
2019-10-12 04:26:07,25.35,0, , , , 
2019-10-12 05:26:07,25.20,0, , , , 
2019-10-12 06:26:07,25.28,0, , , , 
2019-10-12 07:26:07,25.59,29, , , , 
2019-10-12 08:26:07,32.92,118, , , , 
2019-10-12 09:26:07,41.34,957, , , , 
2019-10-12 10:26:07,57.32,"3,017", , , , 
2019-10-12 11:26:07,49.29,132, , , , 
2019-10-12 12:26:07,52.30,166, , , , 
2019-10-12 13:26:07,57.71,122, , , , 
2019-10-12 14:26:07,62.27,218, , , , 
2019-10-12 15:26:07,67.59,249, , , , 
2019-10-12 16:26:07,75.93,345, , , , 
2019-10-12 17:26:07,72.84,325, , , , 
2019-10-12 18:26:07,59.10,5, , , , 
2019-10-12 19:26:07,49.29,0, , , , 
2019-10-12 20:26:07,43.19,0, , , , 
2019-10-12 21:26:07,39.87,0, , , , 
2019-10-12 22:26:07,39.49,0, , , , 
2019-10-12 23:26:07,37.55,0, , , , 
2019-10-13 00:26:07,35.55,0, , , , 
2019-10-13 01:26:07,34.08,0, , , , 
2019-10-13 02:26:07,34.77,0, , , , 
2019-10-13 03:26:07,33.08,0, , , , 
2019-10-13 04:26:07,32.23,0, , , , 
2019-10-13 05:26:07,29.45,0, , , , 
2019-10-13 06:26:07,28.91,0, , , , 
2019-10-13 07:26:07,29.45,28, , , , 
2019-10-13 08:26:07,37.01,120, , , , 
2019-10-13 09:26:07,49.99,258, , , , 
2019-10-13 10:26:07,68.29,"2,580", , , , 
2019-10-13 11:26:07,62.81,142, , , , 
2019-10-13 12:26:07,66.74,200, , , , 
2019-10-13 13:26:07,69.06,179, , , , 
2019-10-13 14:26:07,77.56,362, , , , 
2019-10-13 15:26:07,77.17,258, , , , 
2019-10-13 16:26:07,81.57,779, , , , 
2019-10-13 17:26:07,79.87,406, , , , 
2019-10-13 18:26:07,59.87,4, , , , 
2019-10-13 19:26:07,51.30,0, , , , 
2019-10-13 20:26:07,47.75,0, , , , 
2019-10-13 21:26:07,43.50,0, , , , 
2019-10-13 22:26:07,40.72,0, , , , 
2019-10-13 23:26:07,37.63,0, , , , 
2019-10-14 00:26:07,37.71,0, , , , 
2019-10-14 01:26:07,38.94,0, , , , 
2019-10-14 02:26:07,40.57,0, , , , 
2019-10-14 03:26:07,45.28,0, , , , 
2019-10-14 04:26:07,46.20,0, , , , 
2019-10-14 05:26:07,42.81,0, , , , 
2019-10-14 06:26:07,44.66,0, , , , 
2019-10-14 07:26:07,43.04,28, , , , 
2019-10-14 08:26:07,49.22,133, , , , 
2019-10-14 09:26:07,64.27,"2,428", , , , 
2019-10-14 10:26:07,75.24,774, , , , 
2019-10-14 11:26:07,71.30,150, , , , 
2019-10-14 12:26:07,72.30,228, , , , 
2019-10-14 13:26:07,74.70,145, , , , 
2019-10-14 14:26:07,79.95,780, , , , 
2019-10-14 15:26:07,78.95,307, , , , 
2019-10-14 16:26:07,82.34,795, , , , 
2019-10-14 17:26:07,78.10,393, , , , 
2019-10-14 18:26:07,68.75,3, , , , 
2019-10-14 19:26:07,66.36,0, , , , 
2019-10-14 20:26:07,64.04,0, , , , 
2019-10-14 21:26:07,60.34,0, , , , 
2019-10-14 22:26:07,55.62,0, , , , 
2019-10-14 23:26:07,49.29,0, , , , 
2019-10-15 00:26:07,45.74,0, , , , 
2019-10-15 01:26:07,42.34,0, , , , 
2019-10-15 02:26:07,42.27,0, , , , 
2019-10-15 03:26:07,39.95,0, , , , 
2019-10-15 04:26:07,35.70,0, , , , 
2019-10-15 05:26:07,32.46,0, , , , 
2019-10-15 06:26:07,32.84,0, , , , 
